season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,week_result_score,residual,fan_vote_share,uncertainty_lower,uncertainty_upper,uncertainty_range
11,4,Audrina Patridge,230.0,3.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.8287709249553458,226.66666666666663,-30.0,False,-0.6768866596881647,-1.5724530976891624,0.0902555804892251,0.0902555804892251,0.0902555804892251,0.0
11,5,Audrina Patridge,230.0,4.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.6847183636195333,227.5,0.0,False,-1.0663514264498883,-1.5670692359067933,0.1048734164146414,0.1048734164146414,0.1048734164146414,0.0
11,6,Audrina Patridge,319.99800000000005,2.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.9488284666325266,228.0,89.99800000000005,False,-1.712978591374941,-2.9952077906578114,0.1025673397095127,0.1025673397095127,0.1025673397095127,1.3877787807814457e-17
11,1,Brandy,230.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2117163923631056,0.0,,False,1.076872302031704,-0.3438208410130003,0.0783421020611801,0.0783421020611801,0.0783421020611801,1.3877787807814457e-17
11,2,Brandy,210.0,4.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.3915135658226787,230.0,-20.0,False,0.9604619501872924,0.5540449572029184,0.0944590835735798,0.0944590835735798,0.0944590835735798,-1.3877787807814457e-17
11,3,Brandy,240.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.6253321205691847,220.0,30.0,False,0.8286926725561691,-0.3520625108938741,0.0974218665253114,0.0974218665253114,0.0974218665253114,0.0
11,4,Brandy,240.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.9312992868054916,226.66666666666663,0.0,False,0.6768866596881652,-0.6000588956695531,0.0994728606008476,0.0994728606008476,0.0994728606008476,0.0
11,5,Brandy,270.0,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.034361783340146,230.0,30.0,False,0.4978384282391794,-1.1598609082709015,0.1092320914293884,0.1092320914293884,0.1092320914293884,0.0
11,6,Brandy,359.999,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2061467854667816,238.0,89.99899999999997,False,0.2795848622191615,-1.4311038549226234,0.1199326037051984,0.1199326037051984,0.1199326037051984,0.0
11,7,Brandy,273.75,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.0519908897547916,258.33316666666667,-86.24899999999997,False,0.0,-1.6565670513771598,0.1441504835823156,0.1441504835823156,0.1441504835823156,-2.775557561562892e-17
11,8,Brandy,285.0,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2715197369770097,260.5355714285714,11.25,False,-0.3894647667617231,-2.115663935593538,0.1675482008488189,0.1675482008488189,0.1675482008488189,0.0
11,9,Brandy,285.0,3.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.3519793272331582,263.593625,0.0,False,-1.0360919316867756,-2.090049234178771,0.2069161792514782,0.2069161792514782,0.2069161792514782,0.0
11,1,Bristol Palin,180.0,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,-0.2720179656325335,0.0,,False,1.5705980791178369,1.6699216847450655,0.0958188483979379,0.0958188483979379,0.0958188483979379,2.775557561562892e-17
11,2,Bristol Palin,220.0,3.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.5430672042056511,180.0,40.0,False,1.466337068793427,0.6509326639163231,0.0953787238700662,0.0953787238700662,0.0953787238700661,-1.3877787807814457e-17
11,3,Bristol Palin,190.0,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.0653332066266313,200.0,-30.0,False,1.349926716949016,1.3892002761714242,0.1159520758447474,0.1159520758447474,0.1159520758447474,-1.3877787807814457e-17
11,4,Bristol Palin,160.0,8.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.1110723920043247,196.66666666666663,-30.0,False,1.2181574393178922,2.2878552566696886,0.1327776951081663,0.1327776951081663,0.1327776951081663,0.0
11,5,Bristol Palin,180.0,7.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.2476640889687674,187.5,20.0,True,1.066351426449888,1.74159490010488,0.1460020231104664,0.1460020231104664,0.1460020231104664,0.0
11,6,Bristol Palin,279.998,6.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.6915165805954215,186.0,99.998,False,0.8873031950009024,1.071727340361039,0.1540401170392101,0.1540401170392101,0.1540401170392101,0.0
11,7,Bristol Palin,243.75,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.8319666513747045,201.6663333333333,-36.24799999999999,True,0.6690496289808847,0.4637167530166489,0.178196372632911,0.178196372632911,0.178196372632911,-5.551115123125783e-17
11,8,Bristol Palin,235.0,4.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.9073613397520904,207.6782857142857,-8.75,True,0.3894647667617231,-0.1871399958287666,0.2031863361539302,0.2031863361539302,0.2031863361539302,0.0
11,9,Bristol Palin,265.0,4.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,1.209665713840194,211.0935,30.0,True,0.0,-0.6724010453286029,0.2384306754233227,0.2384306754233227,0.2384306754233227,2.775557561562892e-17
11,1,David Hasselhoff,150.0,7.0,True,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-1.162258580429917,0.0,,True,-2.3116349285139632,-1.230578750833108,0.0716941654226228,0.0716941654226228,0.0716941654226228,0.0
11,1,Florence Henderson,180.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.2720179656325335,0.0,,False,-0.3308542443169895,-0.2315306386897606,0.079226764762313,0.079226764762313,0.079226764762313,1.3877787807814457e-17
11,2,Florence Henderson,190.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.088406289056734,180.0,10.0,False,-0.5491078103370076,-0.5219842819861872,0.084822754550046,0.084822754550046,0.084822754550046,-2.775557561562892e-17
11,3,Florence Henderson,200.0,4.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.177332989415142,185.0,10.0,False,-0.828692672556169,-1.1774073214075886,0.089704075849691,0.089704075849691,0.089704075849691,0.0
11,4,Florence Henderson,175.0,6.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.2648649347795436,190.0,-25.0,False,-1.2181574393178922,-0.8964266801583611,0.096568062511504,0.096568062511504,0.096568062511504,1.3877787807814457e-17
11,5,Florence Henderson,210.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.5098966537592269,186.25,35.0,False,-1.8647846042429448,-1.9708704074855423,0.1007229771296062,0.1007229771296062,0.1007229771296062,0.0
11,1,Jennifer Grey,240.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.5084632639622335,0.0,,False,4.79579054559674,2.931649007116716,0.1087043862534409,0.1087043862534409,0.1087043862534409,2.775557561562892e-17
11,2,Jennifer Grey,240.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.8461744809715959,240.0,0.0,False,4.7095302013123375,3.114360773394237,0.1220216324647271,0.1220216324647271,0.1220216324647271,-1.3877787807814457e-17
11,3,Jennifer Grey,240.0,2.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.6253321205691847,240.0,0.0,False,4.615120516841263,3.439141558484278,0.1423332436835979,0.1423332436835979,0.1423332436835979,0.0
11,4,Jennifer Grey,280.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.341412734206075,240.0,40.0,False,4.510859506516856,2.757419474551288,0.1391611600310858,0.1391611600310858,0.1391611600310858,0.0
11,5,Jennifer Grey,250.00000000000003,2.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.8595400734798399,250.0,-29.99999999999997,False,4.394449154672438,3.146009013724153,0.1680164497679455,0.1680164497679455,0.1680164497679455,0.0
11,6,Jennifer Grey,290.0,5.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.7558574176989996,250.0,39.99999999999997,False,4.262679877041311,4.093212976716609,0.2083796450031883,0.2083796450031883,0.2083796450031883,0.0
11,7,Jennifer Grey,273.75,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.0519908897547916,256.6666666666667,-16.25,False,4.110873864173305,2.4539088338402664,0.217436176767332,0.217436176767332,0.217436176767332,-2.775557561562892e-17
11,8,Jennifer Grey,285.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.2715197369770097,259.10714285714283,11.25,False,3.9318256327243177,2.205285339073178,0.2581048773287619,0.2581048773287619,0.2581048773287619,0.0
11,9,Jennifer Grey,300.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.4587145372778811,262.34375,15.0,False,3.7135720667043017,1.927980103766926,0.3092397029592364,0.3092397029592363,0.3092397029592364,5.551115123125783e-17
11,1,Kurt Warner,190.0,4.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.0247289059665942,0.0,,False,0.6808770879681308,0.3367522981600406,0.0838594744168408,0.0838594744168408,0.0838594744168408,0.0
11,2,Kurt Warner,210.0,4.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.3915135658226787,190.0,20.0,False,0.5491078103370075,0.1331383671665177,0.0905657497664451,0.0905657497664451,0.090565749766445,-1.3877787807814457e-17
11,3,Kurt Warner,230.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.5133323377806741,200.0,20.0,False,0.3973017974690034,-0.4038235718200632,0.0969189034265669,0.0969189034265669,0.0969189034265669,0.0
11,4,Kurt Warner,170.0,7.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.2136007538544706,210.0,-60.0,False,0.2182535660200179,0.9097564160771326,0.1156844678726639,0.1156844678726639,0.1156844678726639,0.0
11,5,Kurt Warner,240.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.7721292185496864,200.0,70.0,False,0.0,-0.8838329113203944,0.1122892012623268,0.1122892012623268,0.1122892012623268,0.0
11,6,Kurt Warner,219.999,7.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.3055551843369157,208.0,-20.000999999999976,True,-0.2795848622191614,0.3820531296653177,0.1437744349760787,0.1437744349760787,0.1437744349760787,0.0
11,7,Kurt Warner,262.5,2.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.969481800362259,209.99983333333333,42.500999999999976,False,-0.6690496289808846,-1.962177961592176,0.1398117238362712,0.1398117238362712,0.1398117238362712,0.0
11,8,Kurt Warner,240.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.9437771794745822,217.4998571428572,-22.5,False,-1.3156767939059373,-2.2501866167735685,0.1653093898331602,0.1653093898331602,0.1653093898331602,0.0
11,1,Kyle Massey,230.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.2117163923631056,0.0,,False,2.311634928513964,0.8909417854692592,0.088638067674993,0.088638067674993,0.088638067674993,1.3877787807814457e-17
11,2,Kyle Massey,220.0,3.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5430672042056511,230.0,-10.0,False,2.217225244042889,1.4137614018984297,0.1029391881077238,0.1029391881077238,0.1029391881077237,-2.775557561562892e-17
11,3,Kyle Massey,230.0,3.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5133323377806741,225.0,10.0,False,2.11296423371848,1.3178091457957355,0.1151272287101419,0.1151272287101419,0.1151272287101419,0.0
11,4,Kyle Massey,200.0,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5211858394049083,226.66666666666663,-30.0,False,1.9965538818740685,1.5478995674385698,0.1233074334039505,0.1233074334039505,0.1233074334039505,0.0
11,5,Kyle Massey,200.0,6.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.4224857988290738,220.0,0.0,False,1.8647846042429448,2.143306473205417,0.1519864900799843,0.1519864900799843,0.1519864900799843,0.0
11,6,Kyle Massey,299.999,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.8201789564111247,216.0,99.99899999999997,False,1.7129785913749398,1.1662233098814403,0.1555026332712215,0.1555026332712215,0.1555026332712215,2.775557561562892e-17
11,7,Kyle Massey,251.25,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.8869727109697263,229.99983333333333,-48.74899999999997,False,1.5339303599259546,0.9691721294008104,0.187434920945855,0.187434920945855,0.187434920945855,-2.775557561562892e-17
11,8,Kyle Massey,280.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.2351038972545176,233.03557142857144,28.75,False,1.3156767939059364,-0.056839122356171,0.2058511958350705,0.2058511958350705,0.2058511958350705,0.0
11,9,Kyle Massey,290.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.387557730581399,238.906125,10.0,False,1.0360919316867758,-0.3837439538147302,0.2454134423656533,0.2454134423656533,0.2454134423656533,0.0
11,1,Margaret Cho,150.0,7.0,True,Louis van Amstel,Comedian,41,California,United States,Eliminated Week 3,10,3,-1.162258580429917,0.0,,True,-1.076872302031704,0.0041838756491512,0.0811164382807838,0.0811164382807838,0.0811164382807838,1.3877787807814457e-17
11,2,Margaret Cho,180.0,6.0,True,Louis van Amstel,Comedian,41,California,United States,Eliminated Week 3,10,3,-0.0631473493262383,150.0,30.0,False,-1.466337068793427,-1.0493310289221085,0.0804655517340875,0.0804655517340875,0.0804655517340875,-1.3877787807814457e-17
11,3,Margaret Cho,180.0,6.0,True,Louis van Amstel,Comedian,41,California,United States,Eliminated Week 3,10,3,-0.0466665761618793,165.0,0.0,True,-2.112964233718479,-1.697643029154888,0.0851566614454361,0.0851566614454361,0.0851566614454361,0.0
11,1,Michael Bolton,160.0,6.0,True,Chelsie Hightower,Singer/Rapper,57,Connecticut,United States,Eliminated Week 2,11,2,-0.8655117088307892,0.0,,True,-1.5705980791178362,-0.9329902968723002,0.0738597640477606,0.0738597640477606,0.0738597640477606,1.3877787807814457e-17
11,2,Michael Bolton,120.0,7.0,True,Chelsie Hightower,Singer/Rapper,57,Connecticut,United States,Eliminated Week 2,11,2,-0.9724691796240724,160.0,-40.0,True,-2.217225244042889,-1.158613067926186,0.0795909951478166,0.0795909951478166,0.0795909951478166,-1.3877787807814457e-17
11,1,Rick Fox,220.0,3.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.9149695207639778,0.0,,False,0.3308542443169896,-0.6463905032923958,0.076007209238564,0.076007209238564,0.076007209238564,1.3877787807814457e-17
11,2,Rick Fox,210.0,4.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.3915135658226787,220.0,-10.0,False,0.1790482314489852,-0.2297568740819178,0.0873380812917946,0.0873380812917946,0.0873380812917946,-1.3877787807814457e-17
11,3,Rick Fox,240.0,2.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.6253321205691847,215.0,30.0,False,0.0,-1.1819492397233071,0.0896633422423174,0.0896633422423174,0.0896633422423174,-1.3877787807814457e-17
11,4,Rick Fox,195.0,5.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.4699216584798353,223.3333333333333,-45.0,False,-0.218253566020018,-0.3027080521665005,0.1024751093551127,0.1024751093551127,0.1024751093551127,0.0
11,5,Rick Fox,240.0,3.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.7721292185496864,216.25,45.0,False,-0.4978384282391792,-1.3777906566714642,0.1068773508054726,0.1068773508054726,0.1068773508054726,0.0
11,6,Rick Fox,300.0,3.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.8201853892082758,221.0,60.0,False,-0.8873031950009026,-1.7814790902974766,0.1158032262953816,0.1158032262953816,0.1158032262953816,1.3877787807814457e-17
11,7,Rick Fox,258.75,3.0,True,Cheryl Burke,Athlete,41,,Canada,Eliminated Week 7,6,7,0.941978770564748,234.16666666666663,-41.25,False,-1.533930359925955,-2.463885216999452,0.1329703222350975,0.1329703222350975,0.1329703222350975,0.0
11,1,The Situation,150.0,7.0,True,Karina Smirnoff,TV Personality,28,New York,United States,Eliminated Week 4,9,4,-1.162258580429917,0.0,,True,-0.680877087968131,0.4001790897127242,0.0843930585448386,0.0843930585448385,0.0843930585448386,1.3877787807814457e-17
11,2,The Situation,180.0,6.0,True,Karina Smirnoff,TV Personality,28,New York,United States,Eliminated Week 4,9,4,-0.0631473493262383,150.0,30.0,False,-0.9604619501872924,-0.5434559103159736,0.0846408216737375,0.0846408216737375,0.0846408216737375,-1.3877787807814457e-17
11,3,The Situation,200.0,4.0,True,Karina Smirnoff,TV Personality,28,New York,United States,Eliminated Week 4,9,4,0.177332989415142,165.0,20.0,False,-1.3499267169490157,-1.7034175908934932,0.0851075014007908,0.0851075014007908,0.0851075014007908,-1.3877787807814457e-17
11,4,The Situation,140.0,9.0,True,Karina Smirnoff,TV Personality,28,New York,United States,Eliminated Week 4,9,4,-0.0939843316959669,176.66666666666666,-60.0,True,-1.996553881874068,-0.517486669154219,0.1002976306273045,0.1002976306273045,0.1002976306273045,0.0
12,1,Chelsea Kane,210.0,3.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.6416103240209143,0.0,,False,1.466337068793427,0.5764537576399018,0.0934256503020192,0.0934256503020192,0.0934256503020192,0.0
12,2,Chelsea Kane,180.0,5.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,-0.6543075677650938,210.0,-30.0,True,1.466337068793427,1.7379849730803083,0.1069347628965277,0.1069347628965277,0.1069347628965277,0.0
12,3,Chelsea Kane,230.0,2.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.5050898266402837,195.0,50.0,False,1.349926716949016,0.2016288581745651,0.1041632129392137,0.1041632129392137,0.1041632129392137,-2.775557561562892e-17
12,4,Chelsea Kane,260.0,1.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.7648379291921977,206.66666666666663,30.0,False,1.2181574393178922,-0.3589784404321634,0.1077904484612441,0.1077904484612441,0.1077904484612441,1.3877787807814457e-17
12,5,Chelsea Kane,260.0,2.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.7289155467036713,220.0,0.0,False,1.066351426449888,-0.1475074425828786,0.1259301633788253,0.1259301633788253,0.1259301633788253,-2.775557561562892e-17
12,6,Chelsea Kane,280.0,1.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.8891934005760858,228.0,20.0,False,0.8873031950009024,-0.7244801595693077,0.1337872510020631,0.1337872510020631,0.1337872510020631,0.0
12,7,Chelsea Kane,240.0,2.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,0.904229656158009,236.66666666666663,-40.0,False,0.6690496289808847,-0.5968567721025357,0.1610603165539902,0.1610603165539902,0.1610603165539902,0.0
12,8,Chelsea Kane,275.0,1.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,1.1510428055804458,237.1428571428572,35.0,False,0.3894647667617231,-1.3038182529149736,0.1763552542659724,0.1763552542659724,0.1763552542659724,0.0
12,9,Chelsea Kane,365.0,1.0,True,Mark Ballas,Actor/Actress,22,Arizona,United States,3rd Place,3,999,1.7090503569578683,241.875,90.0,False,0.0,-1.870483646561751,0.2099610808863707,0.2099610808863707,0.2099610808863707,0.0
12,1,Chris Jericho,190.0,4.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,0.0534675270017427,0.0,,False,-0.1790482314489855,-0.5323574468966894,0.0836201747367566,0.0836201747367566,0.0836201747367566,0.0
12,2,Chris Jericho,230.0,1.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,1.3449655559615803,190.0,40.0,False,-0.1790482314489855,-1.9455642538764664,0.0739851230606719,0.0739851230606719,0.0739851230606719,0.0
12,3,Chris Jericho,210.0,3.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,0.2201673603303801,210.0,-20.0,False,-0.3973017974690033,-1.1023479918520032,0.091428874228988,0.091428874228988,0.091428874228988,-1.3877787807814457e-17
12,4,Chris Jericho,230.0,3.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,0.4493422834004161,210.0,20.0,False,-0.6768866596881647,-1.4551736695169235,0.0965991099478074,0.0965991099478074,0.0965991099478074,1.3877787807814457e-17
12,5,Chris Jericho,260.0,2.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,0.7289155467036713,215.0,30.0,False,-1.0663514264498883,-2.2814043517559197,0.1017315827960219,0.1017315827960219,0.1017315827960219,0.0
12,6,Chris Jericho,220.0,6.0,True,Cheryl Burke,Athlete,40,New York,United States,Eliminated Week 6,7,6,0.4307030534040416,224.0,-40.0,True,-1.712978591374941,-1.4361275868203762,0.1245971977881394,0.1245971977881394,0.1245971977881394,0.0
12,1,Hines Ward,210.0,3.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.6416103240209143,0.0,,False,4.7095302013123375,3.819646890158812,0.1292159775931836,0.1292159775931836,0.1292159775931836,0.0
12,2,Hines Ward,230.0,1.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,1.3449655559615803,210.0,20.0,False,4.7095302013123375,2.947790403977914,0.1206868891863019,0.1206868891863019,0.1206868891863019,0.0
12,3,Hines Ward,250.00000000000003,1.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.7900122929501875,220.0,20.00000000000003,False,4.615120516841263,3.0331234438614763,0.1382561995926969,0.1382561995926969,0.1382561995926969,-2.775557561562892e-17
12,4,Hines Ward,250.00000000000003,2.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.6596727139282708,230.0,0.0,False,4.510859506516856,3.3215177049280737,0.1557478985046823,0.1557478985046823,0.1557478985046823,2.775557561562892e-17
12,5,Hines Ward,270.0,1.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.8160684925051973,235.0,19.99999999999997,False,4.394449154672438,2.807707085928896,0.1692283433862273,0.1692283433862273,0.1692283433862273,0.0
12,6,Hines Ward,270.0,2.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.8127783427140783,242.0,0.0,False,4.262679877041311,3.027273583102194,0.1946934428193919,0.1946934428193919,0.1946934428193919,0.0
12,7,Hines Ward,247.5,1.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,0.9650646788964684,246.66666666666663,-22.5,False,4.110873864173305,2.4793010145369383,0.2190707441871794,0.2190707441871794,0.2190707441871794,0.0
12,8,Hines Ward,270.0,2.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,1.1143428900401997,246.78571428571428,22.5,False,3.9318256327243177,2.601186784238341,0.2606037239475076,0.2606037239475076,0.2606037239475076,0.0
12,9,Hines Ward,300.0,2.0,True,Kym Johnson,Athlete,35,,South Korea,1st Place,1,999,1.278778876244884,249.6875,30.0,False,3.7135720667043017,2.331074960211461,0.3196025028659826,0.3196025028659825,0.3196025028659825,0.0
12,1,Kendra Wilkinson,180.0,5.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,-0.2406038715078431,0.0,,False,0.1790482314489852,0.2683323709803578,0.0905909027959405,0.0905909027959405,0.0905909027959405,0.0
12,2,Kendra Wilkinson,190.0,4.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,-0.2544529430197589,180.0,10.0,False,0.1790482314489852,-0.0328682650784472,0.0895801389720988,0.0895801389720988,0.0895801389720988,0.0
12,3,Kendra Wilkinson,230.0,2.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,0.5050898266402837,185.0,40.0,False,0.0,-1.1506859713209798,0.0909879919508346,0.0909879919508346,0.0909879919508346,-1.3877787807814457e-17
12,4,Kendra Wilkinson,180.0,6.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,-0.0764837929192198,200.0,-50.0,True,-0.218253566020018,0.2149551608635629,0.1141578808966624,0.1141578808966624,0.1141578808966624,1.3877787807814457e-17
12,5,Kendra Wilkinson,220.0,4.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,0.3803037634975676,195.0,40.0,True,-0.4978384282391792,-0.909031333020654,0.116696331716709,0.116696331716709,0.116696331716709,0.0
12,6,Kendra Wilkinson,250.00000000000003,4.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,0.6599482269900638,200.0,30.00000000000003,False,-0.8873031950009026,-1.386672155503535,0.125214924842733,0.125214924842733,0.125214924842733,0.0
12,7,Kendra Wilkinson,228.75,3.0,True,Louis van Amstel,TV Personality,25,California,United States,Eliminated Week 7,6,7,0.81297712205032,208.3333333333333,-21.25000000000003,False,-1.533930359925955,-2.42882754536816,0.1340994722092746,0.1340994722092746,0.1340994722092746,0.0
12,1,Kirstie Alley,230.0,2.0,True,Maksim Chmerkoskiy,Actor/Actress,60,Kansas,United States,2nd Place,2,999,1.229753121040086,0.0,,False,2.217225244042889,0.7907678371835427,0.0954495030709521,0.0954495030709521,0.0954495030709521,0.0
12,2,Kirstie Alley,200.0,3.0,True,Maksim Chmerkoskiy,Actor/Actress,60,Kansas,United States,2nd Place,2,999,0.1454016817255759,230.0,-30.0,False,2.217225244042889,1.540849247073374,0.1048473395718851,0.1048473395718851,0.1048473395718851,0.0
12,3,Kirstie Alley,210.0,3.0,True,Maksim Chmerkoskiy,Actor/Actress,60,Kansas,United States,2nd Place,2,999,0.2201673603303801,215.0,10.0,False,2.11296423371848,1.4091120956087446,0.1175316134363278,0.1175316134363278,0.1175316134363278,-1.3877787807814457e-17
12,4,Kirstie Alley,220.0,4.0,True,Maksim Chmerkoskiy,Actor/Actress,60,Kansas,United States,2nd Place,2,999,0.3441770681364889,213.3333333333333,10.0,False,1.9965538818740685,1.6012847251135256,0.1311334316258561,0.1311334316258561,0.1311334316258561,2.775557561562892e-17
12,5,Kirstie Alley,230.0,3.0,True,Maksim Chmerkoskiy,Actor/Actress,60,Kansas,United States,2nd Place,2,999,0.4674567092990935,215.0,10.0,False,1.8647846042429448,1.0819025560239588,0.1424040577853768,0.1424040577853768,0.1424040577853768,0.0
